minute,key,avg_5d,avg_10d
11:30:00,hlsz08-dot-v2_etf_SSE,163.92,160.44
13:00:00,hlsz08-dot-v2_etf_SSE,1461.24,1427.06
13:01:00,hlsz08-dot-v2_etf_SSE,2261.61,2107.66
13:02:00,hlsz08-dot-v2_etf_SSE,145.06,143.29
13:03:00,hlsz08-dot-v2_etf_SSE,145.28,142.78
13:04:00,hlsz08-dot-v2_etf_SSE,144.49,142.67
13:05:00,hlsz08-dot-v2_etf_SSE,143.82,142.18
13:15:00,hlsz08-dot-v2_etf_SSE,143.84,140.42
13:30:00,hlsz08-dot-v2_etf_SSE,140.25,137.16
13:45:00,hlsz08-dot-v2_etf_SSE,139.52,136.30
14:00:00,hlsz08-dot-v2_etf_SSE,138.90,135.72
14:15:00,hlsz08-dot-v2_etf_SSE,138.39,136.06
14:30:00,hlsz08-dot-v2_etf_SSE,137.42,135.17
14:45:00,hlsz08-dot-v2_etf_SSE,138.33,136.55
14:57:00,hlsz08-dot-v2_etf_SSE,141.52,140.29
14:58:00,hlsz08-dot-v2_etf_SSE,131.13,130.53
14:59:00,hlsz08-dot-v2_etf_SSE,129.61,129.33
15:00:00,hlsz08-dot-v2_etf_SSE,129.87,129.54
09:30:00,hlsz08-dot-v2_etf_SZSE,134.08,130.64
09:31:00,hlsz08-dot-v2_etf_SZSE,8893.92,7316.44
09:32:00,hlsz08-dot-v2_etf_SZSE,178.54,96.90
09:33:00,hlsz08-dot-v2_etf_SZSE,15.36,14.47
09:34:00,hlsz08-dot-v2_etf_SZSE,15.22,13.95
09:35:00,hlsz08-dot-v2_etf_SZSE,13.33,12.39
09:45:00,hlsz08-dot-v2_etf_SZSE,10.14,9.96
10:00:00,hlsz08-dot-v2_etf_SZSE,9.78,9.81
10:15:00,hlsz08-dot-v2_etf_SZSE,10.22,9.61
10:30:00,hlsz08-dot-v2_etf_SZSE,9.20,9.52
10:45:00,hlsz08-dot-v2_etf_SZSE,10.27,9.86
11:00:00,hlsz08-dot-v2_etf_SZSE,10.80,10.02
11:15:00,hlsz08-dot-v2_etf_SZSE,9.95,9.68
11:30:00,hlsz08-dot-v2_etf_SZSE,9.29,9.06
13:00:00,hlsz08-dot-v2_etf_SZSE,3506.87,3081.70
13:01:00,hlsz08-dot-v2_etf_SZSE,1678.48,1437.76
13:02:00,hlsz08-dot-v2_etf_SZSE,9.12,9.33
13:03:00,hlsz08-dot-v2_etf_SZSE,9.36,9.42
13:04:00,hlsz08-dot-v2_etf_SZSE,9.20,9.39
13:05:00,hlsz08-dot-v2_etf_SZSE,9.26,9.33
13:15:00,hlsz08-dot-v2_etf_SZSE,9.50,9.55
13:30:00,hlsz08-dot-v2_etf_SZSE,9.53,9.12
13:45:00,hlsz08-dot-v2_etf_SZSE,9.27,9.02
14:00:00,hlsz08-dot-v2_etf_SZSE,9.91,9.43
14:15:00,hlsz08-dot-v2_etf_SZSE,9.93,9.73
14:30:00,hlsz08-dot-v2_etf_SZSE,9.70,9.45
14:45:00,hlsz08-dot-v2_etf_SZSE,9.76,9.53
14:57:00,hlsz08-dot-v2_etf_SZSE,9.83,9.93
14:58:00,hlsz08-dot-v2_etf_SZSE,9.06,8.95
14:59:00,hlsz08-dot-v2_etf_SZSE,9.17,8.71
15:00:00,hlsz08-dot-v2_etf_SZSE,9.20,8.84
09:30:00,hlsz09-dot-v2_a_SSE,213.34,208.69
09:31:00,hlsz09-dot-v2_a_SSE,9736.35,9759.19
09:32:00,hlsz09-dot-v2_a_SSE,20971.50,18272.52
09:33:00,hlsz09-dot-v2_a_SSE,12939.84,8545.06
09:34:00,hlsz09-dot-v2_a_SSE,5071.01,2704.36
09:35:00,hlsz09-dot-v2_a_SSE,860.88,534.47
09:45:00,hlsz09-dot-v2_a_SSE,208.09,203.97
10:00:00,hlsz09-dot-v2_a_SSE,200.58,196.28
10:15:00,hlsz09-dot-v2_a_SSE,192.01,189.13
10:30:00,hlsz09-dot-v2_a_SSE,186.26,182.43
10:45:00,hlsz09-dot-v2_a_SSE,179.25,176.59
11:00:00,hlsz09-dot-v2_a_SSE,174.76,171.58
11:15:00,hlsz09-dot-v2_a_SSE,170.04,167.52
11:30:00,hlsz09-dot-v2_a_SSE,165.38,163.00
13:00:00,hlsz09-dot-v2_a_SSE,1875.84,1833.59
13:01:00,hlsz09-dot-v2_a_SSE,2670.88,2529.75
13:02:00,hlsz09-dot-v2_a_SSE,147.83,144.74
13:03:00,hlsz09-dot-v2_a_SSE,146.53,143.27
13:04:00,hlsz09-dot-v2_a_SSE,146.20,143.22
13:05:00,hlsz09-dot-v2_a_SSE,144.74,142.15
13:15:00,hlsz09-dot-v2_a_SSE,144.36,140.19
13:30:00,hlsz09-dot-v2_a_SSE,139.73,136.78
13:45:00,hlsz09-dot-v2_a_SSE,138.93,135.00
14:00:00,hlsz09-dot-v2_a_SSE,136.80,134.54
14:15:00,hlsz09-dot-v2_a_SSE,136.61,134.09
14:30:00,hlsz09-dot-v2_a_SSE,136.57,133.97
14:45:00,hlsz09-dot-v2_a_SSE,137.58,135.60
14:57:00,hlsz09-dot-v2_a_SSE,142.08,140.70
14:58:00,hlsz09-dot-v2_a_SSE,141.17,139.73
09:30:00,hlsz09-dot-v2_a_SZSE,190.09,178.78
09:31:00,hlsz09-dot-v2_a_SZSE,8937.74,7379.08
09:32:00,hlsz09-dot-v2_a_SZSE,176.57,95.76
09:33:00,hlsz09-dot-v2_a_SZSE,14.76,13.83
09:34:00,hlsz09-dot-v2_a_SZSE,13.88,12.74
09:35:00,hlsz09-dot-v2_a_SZSE,12.69,11.44
09:45:00,hlsz09-dot-v2_a_SZSE,8.85,8.74
10:00:00,hlsz09-dot-v2_a_SZSE,8.67,8.52
10:15:00,hlsz09-dot-v2_a_SZSE,8.38,8.24
10:30:00,hlsz09-dot-v2_a_SZSE,8.35,8.22
10:45:00,hlsz09-dot-v2_a_SZSE,8.38,8.23
11:00:00,hlsz09-dot-v2_a_SZSE,8.33,8.18
11:15:00,hlsz09-dot-v2_a_SZSE,8.33,8.15
11:30:00,hlsz09-dot-v2_a_SZSE,8.35,8.17
13:00:00,hlsz09-dot-v2_a_SZSE,3379.87,2976.08
13:01:00,hlsz09-dot-v2_a_SZSE,2118.90,1886.52
13:02:00,hlsz09-dot-v2_a_SZSE,8.55,8.21
13:03:00,hlsz09-dot-v2_a_SZSE,8.45,8.13
13:04:00,hlsz09-dot-v2_a_SZSE,8.48,8.13
13:05:00,hlsz09-dot-v2_a_SZSE,8.42,8.11
13:15:00,hlsz09-dot-v2_a_SZSE,8.51,8.12
13:30:00,hlsz09-dot-v2_a_SZSE,8.40,8.06
13:45:00,hlsz09-dot-v2_a_SZSE,8.38,8.06
14:00:00,hlsz09-dot-v2_a_SZSE,8.38,8.08
14:15:00,hlsz09-dot-v2_a_SZSE,8.46,8.06
14:30:00,hlsz09-dot-v2_a_SZSE,8.41,8.05
14:45:00,hlsz09-dot-v2_a_SZSE,8.44,8.04
14:57:00,hlsz09-dot-v2_a_SZSE,8.73,8.27
14:58:00,hlsz09-dot-v2_a_SZSE,8.46,8.04
14:59:00,hlsz09-dot-v2_a_SZSE,8.35,7.95
15:00:00,hlsz09-dot-v2_a_SZSE,8.31,7.91
09:30:00,hlsz09-dot-v2_a_test_SSE,213.34,208.69
09:31:00,hlsz09-dot-v2_a_test_SSE,9736.35,9759.19
09:32:00,hlsz09-dot-v2_a_test_SSE,20971.50,18272.52
09:33:00,hlsz09-dot-v2_a_test_SSE,12939.84,8545.06
09:34:00,hlsz09-dot-v2_a_test_SSE,5071.01,2704.36
09:35:00,hlsz09-dot-v2_a_test_SSE,860.88,534.47
09:45:00,hlsz09-dot-v2_a_test_SSE,208.09,203.97
10:00:00,hlsz09-dot-v2_a_test_SSE,200.58,196.28
10:15:00,hlsz09-dot-v2_a_test_SSE,192.01,189.13
10:30:00,hlsz09-dot-v2_a_test_SSE,186.26,182.43
10:45:00,hlsz09-dot-v2_a_test_SSE,179.25,176.59
11:00:00,hlsz09-dot-v2_a_test_SSE,174.76,171.58
11:15:00,hlsz09-dot-v2_a_test_SSE,170.04,167.52
11:30:00,hlsz09-dot-v2_a_test_SSE,165.38,163.00
13:00:00,hlsz09-dot-v2_a_test_SSE,1875.84,1833.59
13:01:00,hlsz09-dot-v2_a_test_SSE,2670.88,2529.75
13:02:00,hlsz09-dot-v2_a_test_SSE,147.83,144.74
13:03:00,hlsz09-dot-v2_a_test_SSE,146.53,143.27
13:04:00,hlsz09-dot-v2_a_test_SSE,146.20,143.22
13:05:00,hlsz09-dot-v2_a_test_SSE,144.74,142.15
13:15:00,hlsz09-dot-v2_a_test_SSE,144.36,140.19
13:30:00,hlsz09-dot-v2_a_test_SSE,139.73,136.78
13:45:00,hlsz09-dot-v2_a_test_SSE,138.93,135.00
14:00:00,hlsz09-dot-v2_a_test_SSE,136.80,134.54
14:15:00,hlsz09-dot-v2_a_test_SSE,136.61,134.09
14:30:00,hlsz09-dot-v2_a_test_SSE,136.57,133.97
14:45:00,hlsz09-dot-v2_a_test_SSE,137.58,135.60
14:57:00,hlsz09-dot-v2_a_test_SSE,142.08,140.70
14:58:00,hlsz09-dot-v2_a_test_SSE,141.17,139.73
09:30:00,hlsz09-dot-v2_a_test_SZSE,190.09,178.78
09:31:00,hlsz09-dot-v2_a_test_SZSE,8937.74,7379.08
09:32:00,hlsz09-dot-v2_a_test_SZSE,176.57,95.76
09:33:00,hlsz09-dot-v2_a_test_SZSE,14.76,13.83
09:34:00,hlsz09-dot-v2_a_test_SZSE,13.88,12.74
09:35:00,hlsz09-dot-v2_a_test_SZSE,12.69,11.44
09:45:00,hlsz09-dot-v2_a_test_SZSE,8.85,8.74
10:00:00,hlsz09-dot-v2_a_test_SZSE,8.67,8.52
10:15:00,hlsz09-dot-v2_a_test_SZSE,8.38,8.24
10:30:00,hlsz09-dot-v2_a_test_SZSE,8.35,8.22
10:45:00,hlsz09-dot-v2_a_test_SZSE,8.38,8.23
11:00:00,hlsz09-dot-v2_a_test_SZSE,8.33,8.18
11:15:00,hlsz09-dot-v2_a_test_SZSE,8.33,8.15
11:30:00,hlsz09-dot-v2_a_test_SZSE,8.35,8.17
13:00:00,hlsz09-dot-v2_a_test_SZSE,3379.87,2976.08
13:01:00,hlsz09-dot-v2_a_test_SZSE,2118.90,1886.52
13:02:00,hlsz09-dot-v2_a_test_SZSE,8.55,8.21
13:03:00,hlsz09-dot-v2_a_test_SZSE,8.45,8.13
13:04:00,hlsz09-dot-v2_a_test_SZSE,8.48,8.13
13:05:00,hlsz09-dot-v2_a_test_SZSE,8.42,8.11
13:15:00,hlsz09-dot-v2_a_test_SZSE,8.51,8.12
13:30:00,hlsz09-dot-v2_a_test_SZSE,8.40,8.06
13:45:00,hlsz09-dot-v2_a_test_SZSE,8.38,8.06
14:00:00,hlsz09-dot-v2_a_test_SZSE,8.38,8.08
14:15:00,hlsz09-dot-v2_a_test_SZSE,8.46,8.06
14:30:00,hlsz09-dot-v2_a_test_SZSE,8.41,8.05
14:45:00,hlsz09-dot-v2_a_test_SZSE,8.44,8.04
14:57:00,hlsz09-dot-v2_a_test_SZSE,8.73,8.27
14:58:00,hlsz09-dot-v2_a_test_SZSE,8.46,8.04
14:59:00,hlsz09-dot-v2_a_test_SZSE,8.35,7.95
15:00:00,hlsz09-dot-v2_a_test_SZSE,8.31,7.91
09:30:00,hlsz09-dot-v2_cb_SSE,198.22,180.82
09:31:00,hlsz09-dot-v2_cb_SSE,288.86,280.69
09:32:00,hlsz09-dot-v2_cb_SSE,135.52,130.70
09:33:00,hlsz09-dot-v2_cb_SSE,127.91,125.61
09:34:00,hlsz09-dot-v2_cb_SSE,126.92,124.25
09:35:00,hlsz09-dot-v2_cb_SSE,124.45,121.27
09:45:00,hlsz09-dot-v2_cb_SSE,118.34,118.07
10:00:00,hlsz09-dot-v2_cb_SSE,118.04,116.66
10:15:00,hlsz09-dot-v2_cb_SSE,116.36,115.21
10:30:00,hlsz09-dot-v2_cb_SSE,116.41,115.61
10:45:00,hlsz09-dot-v2_cb_SSE,116.12,115.15
11:00:00,hlsz09-dot-v2_cb_SSE,117.67,116.77
11:15:00,hlsz09-dot-v2_cb_SSE,117.83,119.21
11:30:00,hlsz09-dot-v2_cb_SSE,126.22,129.40
13:00:00,hlsz09-dot-v2_cb_SSE,448.17,428.06
13:01:00,hlsz09-dot-v2_cb_SSE,222.89,221.50
13:02:00,hlsz09-dot-v2_cb_SSE,116.83,136.44
13:03:00,hlsz09-dot-v2_cb_SSE,116.78,135.31
13:04:00,hlsz09-dot-v2_cb_SSE,115.68,130.51
13:05:00,hlsz09-dot-v2_cb_SSE,114.64,129.20
13:15:00,hlsz09-dot-v2_cb_SSE,114.86,126.81
13:30:00,hlsz09-dot-v2_cb_SSE,112.87,125.69
13:45:00,hlsz09-dot-v2_cb_SSE,114.68,119.73
14:00:00,hlsz09-dot-v2_cb_SSE,112.81,117.54
14:15:00,hlsz09-dot-v2_cb_SSE,113.13,115.85
14:30:00,hlsz09-dot-v2_cb_SSE,113.29,114.67
14:45:00,hlsz09-dot-v2_cb_SSE,115.50,115.54
14:57:00,hlsz09-dot-v2_cb_SSE,4841.43,4209.16
14:58:00,hlsz09-dot-v2_cb_SSE,114.43,113.84
14:59:00,hlsz09-dot-v2_cb_SSE,117.65,114.87
15:00:00,hlsz09-dot-v2_cb_SSE,113.31,111.51
09:30:00,hlsz09-dot-v2_cb_SZSE,154.35,144.55
09:31:00,hlsz09-dot-v2_cb_SZSE,8043.32,6554.44
09:32:00,hlsz09-dot-v2_cb_SZSE,218.64,117.03
09:33:00,hlsz09-dot-v2_cb_SZSE,15.00,14.10
09:34:00,hlsz09-dot-v2_cb_SZSE,14.13,13.04
09:35:00,hlsz09-dot-v2_cb_SZSE,13.04,11.74
09:45:00,hlsz09-dot-v2_cb_SZSE,9.00,8.92
10:00:00,hlsz09-dot-v2_cb_SZSE,8.82,8.65
10:15:00,hlsz09-dot-v2_cb_SZSE,8.39,8.26
10:30:00,hlsz09-dot-v2_cb_SZSE,8.36,8.25
10:45:00,hlsz09-dot-v2_cb_SZSE,8.44,8.27
11:00:00,hlsz09-dot-v2_cb_SZSE,8.38,8.19
11:15:00,hlsz09-dot-v2_cb_SZSE,8.32,8.18
11:30:00,hlsz09-dot-v2_cb_SZSE,8.38,8.21
13:00:00,hlsz09-dot-v2_cb_SZSE,3062.84,2661.82
13:01:00,hlsz09-dot-v2_cb_SZSE,1438.02,1225.49
13:02:00,hlsz09-dot-v2_cb_SZSE,8.51,8.16
13:03:00,hlsz09-dot-v2_cb_SZSE,8.41,8.09
13:04:00,hlsz09-dot-v2_cb_SZSE,8.49,8.14
13:05:00,hlsz09-dot-v2_cb_SZSE,8.46,8.15
13:15:00,hlsz09-dot-v2_cb_SZSE,8.53,8.12
13:30:00,hlsz09-dot-v2_cb_SZSE,8.46,8.09
13:45:00,hlsz09-dot-v2_cb_SZSE,8.41,8.05
14:00:00,hlsz09-dot-v2_cb_SZSE,8.38,8.12
14:15:00,hlsz09-dot-v2_cb_SZSE,8.49,8.08
14:30:00,hlsz09-dot-v2_cb_SZSE,8.42,8.08
14:45:00,hlsz09-dot-v2_cb_SZSE,8.46,8.08
14:57:00,hlsz09-dot-v2_cb_SZSE,8.70,8.22
14:58:00,hlsz09-dot-v2_cb_SZSE,8.44,8.00
14:59:00,hlsz09-dot-v2_cb_SZSE,8.43,8.05
15:00:00,hlsz09-dot-v2_cb_SZSE,8.43,8.04
09:30:00,hlsz09-dot-v2_cb_test_SSE,198.22,180.82
09:31:00,hlsz09-dot-v2_cb_test_SSE,288.86,280.69
09:32:00,hlsz09-dot-v2_cb_test_SSE,135.52,130.70
09:33:00,hlsz09-dot-v2_cb_test_SSE,127.91,125.61
09:34:00,hlsz09-dot-v2_cb_test_SSE,126.92,124.25
09:35:00,hlsz09-dot-v2_cb_test_SSE,124.45,121.27
09:45:00,hlsz09-dot-v2_cb_test_SSE,118.34,118.07
10:00:00,hlsz09-dot-v2_cb_test_SSE,118.04,116.66
10:15:00,hlsz09-dot-v2_cb_test_SSE,116.36,115.21
10:30:00,hlsz09-dot-v2_cb_test_SSE,116.41,115.61
10:45:00,hlsz09-dot-v2_cb_test_SSE,116.12,115.15
11:00:00,hlsz09-dot-v2_cb_test_SSE,117.67,116.77
11:15:00,hlsz09-dot-v2_cb_test_SSE,117.83,119.21
11:30:00,hlsz09-dot-v2_cb_test_SSE,126.22,129.40
13:00:00,hlsz09-dot-v2_cb_test_SSE,448.17,428.06
13:01:00,hlsz09-dot-v2_cb_test_SSE,222.89,221.50
13:02:00,hlsz09-dot-v2_cb_test_SSE,116.83,136.44
13:03:00,hlsz09-dot-v2_cb_test_SSE,116.78,135.31
13:04:00,hlsz09-dot-v2_cb_test_SSE,115.68,130.51
13:05:00,hlsz09-dot-v2_cb_test_SSE,114.64,129.20
13:15:00,hlsz09-dot-v2_cb_test_SSE,114.86,126.81
13:30:00,hlsz09-dot-v2_cb_test_SSE,112.87,125.69
13:45:00,hlsz09-dot-v2_cb_test_SSE,114.68,119.73
14:00:00,hlsz09-dot-v2_cb_test_SSE,112.81,117.54
14:15:00,hlsz09-dot-v2_cb_test_SSE,113.13,115.85
14:30:00,hlsz09-dot-v2_cb_test_SSE,113.29,114.67
14:45:00,hlsz09-dot-v2_cb_test_SSE,115.50,115.54
14:57:00,hlsz09-dot-v2_cb_test_SSE,4841.43,4209.16
14:58:00,hlsz09-dot-v2_cb_test_SSE,114.43,113.84
14:59:00,hlsz09-dot-v2_cb_test_SSE,117.65,114.87
15:00:00,hlsz09-dot-v2_cb_test_SSE,113.31,111.51
09:30:00,hlsz09-dot-v2_cb_test_SZSE,154.35,144.55
09:31:00,hlsz09-dot-v2_cb_test_SZSE,8043.32,6554.44
09:32:00,hlsz09-dot-v2_cb_test_SZSE,218.64,117.03
09:33:00,hlsz09-dot-v2_cb_test_SZSE,15.00,14.10
09:34:00,hlsz09-dot-v2_cb_test_SZSE,14.13,13.04
09:35:00,hlsz09-dot-v2_cb_test_SZSE,13.04,11.74
09:45:00,hlsz09-dot-v2_cb_test_SZSE,9.00,8.92
10:00:00,hlsz09-dot-v2_cb_test_SZSE,8.82,8.65
10:15:00,hlsz09-dot-v2_cb_test_SZSE,8.39,8.26
10:30:00,hlsz09-dot-v2_cb_test_SZSE,8.36,8.25
10:45:00,hlsz09-dot-v2_cb_test_SZSE,8.44,8.27
11:00:00,hlsz09-dot-v2_cb_test_SZSE,8.38,8.19
11:15:00,hlsz09-dot-v2_cb_test_SZSE,8.32,8.18
11:30:00,hlsz09-dot-v2_cb_test_SZSE,8.38,8.21
13:00:00,hlsz09-dot-v2_cb_test_SZSE,3062.84,2661.82
13:01:00,hlsz09-dot-v2_cb_test_SZSE,1438.02,1225.49
13:02:00,hlsz09-dot-v2_cb_test_SZSE,8.51,8.16
13:03:00,hlsz09-dot-v2_cb_test_SZSE,8.41,8.09
13:04:00,hlsz09-dot-v2_cb_test_SZSE,8.49,8.14
13:05:00,hlsz09-dot-v2_cb_test_SZSE,8.46,8.15
13:15:00,hlsz09-dot-v2_cb_test_SZSE,8.53,8.12
13:30:00,hlsz09-dot-v2_cb_test_SZSE,8.46,8.09
13:45:00,hlsz09-dot-v2_cb_test_SZSE,8.41,8.05
14:00:00,hlsz09-dot-v2_cb_test_SZSE,8.38,8.12
14:15:00,hlsz09-dot-v2_cb_test_SZSE,8.49,8.08
14:30:00,hlsz09-dot-v2_cb_test_SZSE,8.42,8.08
14:45:00,hlsz09-dot-v2_cb_test_SZSE,8.46,8.08
14:57:00,hlsz09-dot-v2_cb_test_SZSE,8.70,8.22
14:58:00,hlsz09-dot-v2_cb_test_SZSE,8.44,8.00
14:59:00,hlsz09-dot-v2_cb_test_SZSE,8.43,8.05
15:00:00,hlsz09-dot-v2_cb_test_SZSE,8.43,8.04
09:30:00,hlsz09-dot-v2_etf_SSE,227.85,216.54
09:31:00,hlsz09-dot-v2_etf_SSE,9235.53,9336.59
09:32:00,hlsz09-dot-v2_etf_SSE,20894.04,18033.12
09:33:00,hlsz09-dot-v2_etf_SSE,12738.47,8462.37
09:34:00,hlsz09-dot-v2_etf_SSE,5020.69,2665.29
09:35:00,hlsz09-dot-v2_etf_SSE,889.96,546.90
09:45:00,hlsz09-dot-v2_etf_SSE,203.57,199.21
10:00:00,hlsz09-dot-v2_etf_SSE,195.82,190.95
10:15:00,hlsz09-dot-v2_etf_SSE,189.02,184.08
10:30:00,hlsz09-dot-v2_etf_SSE,182.25,178.46
10:45:00,hlsz09-dot-v2_etf_SSE,177.06,173.06
11:00:00,hlsz09-dot-v2_etf_SSE,172.30,168.97
11:15:00,hlsz09-dot-v2_etf_SSE,168.16,164.60
11:30:00,hlsz09-dot-v2_etf_SSE,163.47,160.23
13:00:00,hlsz09-dot-v2_etf_SSE,1850.77,1833.94
13:01:00,hlsz09-dot-v2_etf_SSE,2281.04,2116.18
13:02:00,hlsz09-dot-v2_etf_SSE,145.45,143.04
13:03:00,hlsz09-dot-v2_etf_SSE,145.36,142.58
13:04:00,hlsz09-dot-v2_etf_SSE,144.67,142.37
13:05:00,hlsz09-dot-v2_etf_SSE,143.64,141.63
13:15:00,hlsz09-dot-v2_etf_SSE,143.45,139.89
13:30:00,hlsz09-dot-v2_etf_SSE,140.01,137.09
13:45:00,hlsz09-dot-v2_etf_SSE,139.42,136.23
14:00:00,hlsz09-dot-v2_etf_SSE,138.30,135.51
14:15:00,hlsz09-dot-v2_etf_SSE,137.65,134.90
14:30:00,hlsz09-dot-v2_etf_SSE,137.16,134.60
14:45:00,hlsz09-dot-v2_etf_SSE,138.38,136.06
14:57:00,hlsz09-dot-v2_etf_SSE,140.98,138.81
14:58:00,hlsz09-dot-v2_etf_SSE,131.75,130.41
14:59:00,hlsz09-dot-v2_etf_SSE,128.54,127.83
15:00:00,hlsz09-dot-v2_etf_SSE,129.49,128.74
09:30:00,hlsz09-dot-v2_etf_SZSE,158.99,151.89
09:31:00,hlsz09-dot-v2_etf_SZSE,8917.32,7334.18
09:32:00,hlsz09-dot-v2_etf_SZSE,156.70,85.59
09:33:00,hlsz09-dot-v2_etf_SZSE,14.70,13.74
09:34:00,hlsz09-dot-v2_etf_SZSE,13.84,12.69
09:35:00,hlsz09-dot-v2_etf_SZSE,12.73,11.42
09:45:00,hlsz09-dot-v2_etf_SZSE,8.90,8.80
10:00:00,hlsz09-dot-v2_etf_SZSE,8.68,8.56
10:15:00,hlsz09-dot-v2_etf_SZSE,8.47,8.34
10:30:00,hlsz09-dot-v2_etf_SZSE,8.50,8.38
10:45:00,hlsz09-dot-v2_etf_SZSE,8.47,8.31
11:00:00,hlsz09-dot-v2_etf_SZSE,8.45,8.29
11:15:00,hlsz09-dot-v2_etf_SZSE,8.47,8.27
11:30:00,hlsz09-dot-v2_etf_SZSE,8.45,8.22
13:00:00,hlsz09-dot-v2_etf_SZSE,3522.57,3072.19
13:01:00,hlsz09-dot-v2_etf_SZSE,1676.81,1438.36
13:02:00,hlsz09-dot-v2_etf_SZSE,8.62,8.27
13:03:00,hlsz09-dot-v2_etf_SZSE,8.54,8.21
13:04:00,hlsz09-dot-v2_etf_SZSE,8.56,8.23
13:05:00,hlsz09-dot-v2_etf_SZSE,8.55,8.21
13:15:00,hlsz09-dot-v2_etf_SZSE,8.57,8.23
13:30:00,hlsz09-dot-v2_etf_SZSE,8.54,8.18
13:45:00,hlsz09-dot-v2_etf_SZSE,8.49,8.17
14:00:00,hlsz09-dot-v2_etf_SZSE,8.47,8.15
14:15:00,hlsz09-dot-v2_etf_SZSE,8.52,8.13
14:30:00,hlsz09-dot-v2_etf_SZSE,8.59,8.18
14:45:00,hlsz09-dot-v2_etf_SZSE,8.52,8.15
14:57:00,hlsz09-dot-v2_etf_SZSE,8.70,8.25
14:58:00,hlsz09-dot-v2_etf_SZSE,8.49,8.12
14:59:00,hlsz09-dot-v2_etf_SZSE,8.37,7.93
15:00:00,hlsz09-dot-v2_etf_SZSE,8.41,7.96
09:30:00,hlsz11-v2_quotation_a_BSE,1645.16,1599.43
09:31:00,hlsz11-v2_quotation_a_BSE,1686.84,1564.75
09:32:00,hlsz11-v2_quotation_a_BSE,1409.37,1317.66
09:33:00,hlsz11-v2_quotation_a_BSE,1394.94,1299.62
09:34:00,hlsz11-v2_quotation_a_BSE,1406.35,1270.38
09:35:00,hlsz11-v2_quotation_a_BSE,1388.26,1252.49
09:45:00,hlsz11-v2_quotation_a_BSE,1496.70,1285.48
10:00:00,hlsz11-v2_quotation_a_BSE,1329.30,1208.90
10:15:00,hlsz11-v2_quotation_a_BSE,1268.00,1184.43
10:30:00,hlsz11-v2_quotation_a_BSE,1312.43,1259.82
10:45:00,hlsz11-v2_quotation_a_BSE,1197.24,1155.81
11:00:00,hlsz11-v2_quotation_a_BSE,1317.29,1188.76
11:15:00,hlsz11-v2_quotation_a_BSE,1222.23,1162.77
11:30:00,hlsz11-v2_quotation_a_BSE,1372.22,1198.99
13:00:00,hlsz11-v2_quotation_a_BSE,1851.85,1750.61
13:01:00,hlsz11-v2_quotation_a_BSE,1496.38,1311.81
13:02:00,hlsz11-v2_quotation_a_BSE,1398.13,1192.03
13:03:00,hlsz11-v2_quotation_a_BSE,1391.67,1199.23
13:04:00,hlsz11-v2_quotation_a_BSE,1381.33,1216.16
13:05:00,hlsz11-v2_quotation_a_BSE,1337.99,1219.07
13:15:00,hlsz11-v2_quotation_a_BSE,1230.55,1237.18
13:30:00,hlsz11-v2_quotation_a_BSE,1308.56,1193.21
13:45:00,hlsz11-v2_quotation_a_BSE,1272.58,1224.66
14:00:00,hlsz11-v2_quotation_a_BSE,1364.53,1268.48
14:15:00,hlsz11-v2_quotation_a_BSE,1384.31,1191.32
14:30:00,hlsz11-v2_quotation_a_BSE,1219.34,1169.58
14:45:00,hlsz11-v2_quotation_a_BSE,1337.09,1188.33
14:57:00,hlsz11-v2_quotation_a_BSE,1313.51,1273.65
14:58:00,hlsz11-v2_quotation_a_BSE,1218.93,1233.52
14:59:00,hlsz11-v2_quotation_a_BSE,1149.64,1196.06
15:00:00,hlsz11-v2_quotation_a_BSE,1167.12,1191.46
09:30:00,hlzz01-nsq_futures_ZCE,13599.72,15106.36
09:31:00,hlzz01-nsq_futures_ZCE,15275.66,17740.13
09:32:00,hlzz01-nsq_futures_ZCE,13640.35,15696.15
09:33:00,hlzz01-nsq_futures_ZCE,13316.93,15809.22
09:34:00,hlzz01-nsq_futures_ZCE,14424.66,16623.38
09:35:00,hlzz01-nsq_futures_ZCE,13837.12,15710.11
09:45:00,hlzz01-nsq_futures_ZCE,13934.20,15971.28
10:00:00,hlzz01-nsq_futures_ZCE,14730.44,16406.49
10:15:00,hlzz01-nsq_futures_ZCE,17942.45,21108.67
10:30:00,hlzz01-nsq_futures_ZCE,7978.70,4188.51
10:45:00,hlzz01-nsq_futures_ZCE,18899.85,19402.33
11:00:00,hlzz01-nsq_futures_ZCE,10543.00,16663.47
11:15:00,hlzz01-nsq_futures_ZCE,11933.40,13874.23
11:30:00,hlzz01-nsq_futures_ZCE,16329.70,19249.12
13:30:00,hlzz01-nsq_futures_ZCE,17467.70,11809.47
13:45:00,hlzz01-nsq_futures_ZCE,28417.30,28481.47
14:00:00,hlzz01-nsq_futures_ZCE,24507.25,26927.67
14:15:00,hlzz01-nsq_futures_ZCE,26305.85,29919.40
14:30:00,hlzz01-nsq_futures_ZCE,25170.45,29409.00
14:45:00,hlzz01-nsq_futures_ZCE,28457.15,31147.52
14:57:00,hlzz01-nsq_futures_ZCE,31316.15,35491.53
14:58:00,hlzz01-nsq_futures_ZCE,32202.05,36993.45
14:59:00,hlzz01-nsq_futures_ZCE,35434.50,41582.38
