Source,09:30:00,09:31:00,09:32:00,09:33:00,09:34:00,09:35:00,09:45:00,10:00:00,10:15:00,10:30:00,10:45:00,11:00:00,11:15:00,11:30:00,13:00:00,13:01:00,13:02:00,13:03:00,13:04:00,13:05:00,13:15:00,13:30:00,13:45:00,14:00:00,14:15:00,14:30:00,14:45:00,14:57:00,14:58:00,14:59:00,15:00:00
guoxinsz05-dot-v5,296.53,9032.57,24764.8,17265.67,2032.58,224.84,205.54,198.82,186.83,185.54,175.19,174.3,169.82,163.35,618.34,3338.83,151.1,148.78,150,150.81,151.19,141.17,143.32,134.67,138.6,139.41,136.5,139.14,128.59,126.39,127.28
hb01-v16,296.28,9175.13,24696.29,17420.01,1696.78,214.02,194.23,188.66,177,175.43,166.4,163.91,159.33,153.79,367.4,3274.01,139.82,138.65,139.92,141.07,140.57,128.94,131.94,122.34,126.75,126.93,123.87,126.7,118.96,114.8,115.59
hb02-dot-v2,316.44,9210.08,24577.19,17598.29,1723.74,215.59,196.66,192.32,178.81,176.54,166.7,164.99,160.42,153.55,1517.55,3297.66,139.81,138.25,140.28,140.8,140.86,129.55,132.3,123.65,127.49,127.82,124.54,127.86,117.88,116.18,116.47
hb04-dot-v2,220,9190.43,24565.95,17602.67,1721.26,220.84,199.62,194.59,181.12,178.8,168.81,166.87,162.12,154.57,1602.3,3287.25,142.56,140.8,142.51,142.68,144.14,131.59,134.34,124.74,129.13,129.22,126.26,129.68,118.43,116.33,116.71
hb04-dot-v5,228.48,9208.1,24572.8,17538.53,1688.69,219.72,198.19,192.72,179.42,177.35,167.55,165.83,160.41,153.72,1663.86,3269.07,140.97,139.14,140.65,140.77,141.77,130.89,133.43,124.22,128.24,128.62,125.26,128.67,118.13,116.14,116.58
hb08-dot-v2,184.09,9048.64,24776.86,18113.33,1980.7,212.83,193.72,188.05,176.24,174.97,165,164.05,159.35,152.23,919.21,3293.2,138.99,137.27,138.9,139.56,139.98,129.27,132.09,122.69,126.97,127.58,124.16,127.03,118,115.24,116.61
hb09-dot-v2,195.11,9099.33,24792.78,18013.98,1933.59,212.09,193.6,188.79,176.22,174.68,165,163.67,159.11,151.53,1206.82,3338.44,138.96,137.25,138.48,138.58,140.28,129.16,131.76,122.99,126.93,127.38,124.08,126.97,117.69,115.33,116.26
hb09-dot-v5,188.93,9084.01,24791.78,18035.51,1946.4,215.38,197.1,190.48,177.83,176.02,166.03,164.6,160.01,152.05,1208.75,3339.28,139.38,137.99,139.41,139.65,140.92,129.93,132.22,123.27,127.22,127.7,124.54,127.33,117.62,115,116.35
hb09-dot-v5_xuxin,207.78,9061.65,24785.01,18064.72,1959.33,222.93,200.58,195,179.83,178.03,167.4,164.94,159.21,152.78,1121.99,3247.04,142.18,140.29,142.39,142.52,144.12,130.54,132.87,123.24,127.94,128.71,126.62,129.94,114.69,112.45,112.74
hbsz04-dot-v2,228.73,9129.01,24816.18,18016.11,1923.54,222.97,204.23,198.82,185.52,184.36,174.39,172.43,167.6,160.16,1299.25,3336.59,148.13,146.28,147.48,147.36,148.8,137.77,140.16,131.2,135.22,135.62,132.37,135.41,125.51,123.82,124.3
hbsz04-dot-v5,227.47,9124.69,24816.18,18018.57,1932.79,227.25,207.24,202.44,187.38,185.68,175.68,173.9,168.75,161.34,1303.47,3337.97,148.83,147.13,148.7,148.67,150.3,138.7,141,131.91,136.02,136.38,133.22,136.63,125.59,123.9,124.37
hbsz06-dot-v2,193.36,9077.74,24814.64,18008.85,1904.91,224.08,204.27,199.32,185.71,184.58,174.21,172.37,167.37,159.97,1218.27,3344.92,147.57,145.98,147.33,147.44,148.63,137.68,140.04,131.08,135.21,135.75,132.47,135.42,125.47,122.9,124.27
hbsz07-dot-v2,192.23,9073.18,24801.74,18006.35,1905.1,221.38,201.98,196.95,184.72,183.44,173.55,172.11,166.96,159.58,1285.2,3336.2,146.79,145.39,146.55,146.53,147.56,137.2,139.78,130.99,134.88,135.27,131.73,134.67,125.48,123.79,124.07
hbsz08-dot-v2,193,9092.49,24817.93,17991.73,1901.02,221.81,202.72,198.08,184.83,183.99,173.83,172.02,167.14,160.12,1347.67,3323.98,146.74,145.29,146.73,147.84,148.11,137.13,139.84,130.69,134.75,135.27,132.08,134.82,125.79,123.03,124.4
hbsz08-dot-v5,193.85,9074.46,24816.77,18005.49,1908.87,228.43,207.39,200.21,188.2,185.77,175.8,174.32,168.94,161.53,1330.25,3334.04,147.8,147.02,148.85,147.93,149.23,138.02,141.18,131.98,135.73,136.15,132.63,135.83,125.5,123.86,124.21
hlsz01-dot-v2,256.3,9210.74,24600.46,17511.45,1669.33,223.82,205.02,199.41,186.77,184.46,175.01,173.2,166.66,162.12,2191.37,3303.89,148.35,146.83,148.19,148.48,149.84,138.4,140.84,132.02,135.9,136.22,132.91,135.92,126.13,124.49,124.92
